"Year","Area","Street","Street 2","Strange HTML"
2011,"Walsall","Magnesscrescentwillenhall",NA,NA
2011,"Walsall","Manorhouseclosebescot",NA,NA
2011,"Walsall","Marketplacedigbeth",NA,NA
2011,"Walsall","Marketstr.wolverhampton",NA,NA
2011,"Walsall","Milllane",NA,NA
2011,"Walsall","Moatroad",NA,NA
2011,"Walsall","Moatroad",NA,NA
2011,"Walsall","Newcrosshospital",NA,NA
2011,"Walsall","Newcrosshospitalwolverhampton",NA,NA
2011,"Walsall","Newinnsphblakenhalllane",NA,NA
2011,"Walsall","Newportstr.walsall",NA,NA
2011,"Walsall","Oldmeetingstwestbromwich",NA,NA
2011,"Walsall","Oldsquarewalsall",NA,NA
2011,"Walsall","Outsidebeswickhouse",NA,NA
2011,"Walsall","Outsidecomradetavernoldburyrdsmethwick",NA,NA
2011,"Walsall","Outsidecomradesclubsmethwick",NA,NA
2011,"Walsall","Outsideretrobarlichfieldstwalsall",NA,NA
2011,"Walsall","Outsidethetravellersrestgreatbridgeroadmoxley",NA,NA
2011,"Walsall","Parkstwalsall",NA,NA
2011,"Walsall","Parkstr.walsall",NA,NA
2011,"Walsall","Peelclosewillenhall",NA,NA
2011,"Walsall","Pelsalllanepelsall",NA,NA
2011,"Walsall","Pinfoldstr.",NA,NA
2011,"Walsall","Platform1wolverhamptonrailwaystation",NA,NA
2011,"Walsall","Pleckrd",NA,NA
2011,"Walsall","Princestr.pleck",NA,NA
2011,"Walsall","Princesssq",NA,NA
2011,"Walsall","Queslettrdstr.ly",NA,NA
2011,"Walsall","Queslettroad",NA,NA
2011,"Walsall","Raleighstwalsall",NA,NA
2011,"Walsall","Raleighstr.walsall",NA,NA
2011,"Walsall","Rochesterclose",NA,NA
2011,"Walsall","Rosehillwillenhall",NA,NA
2011,"Walsall","Royaloakgreenlane",NA,NA
2011,"Walsall","Rushallhallhospital",NA,NA
2011,"Walsall","Sadlercentrewalsall",NA,NA
2011,"Walsall","Smethwickpolice",NA,NA
2011,"Walsall","Smithhousestoneylanebloxwich",NA,NA
2011,"Walsall","Southparadesuttoncoldfield",NA,NA
2011,"Walsall","Southparadesuttoncoldfield",NA,NA
2011,"Walsall","Spottedcowph",NA,NA
2011,"Walsall","Stmichaelsstr.westbrom",NA,NA
2011,"Walsall","Stpaulsbusstation",NA,NA
2011,"Walsall","Stpaulsbusstationwalsall",NA,NA
2011,"Walsall","Stpaulsstr.",NA,NA
2011,"Walsall","Stpaulsbrookestarcadewalsall",NA,NA
2011,"Walsall","Ststephenscourt",NA,NA
2011,"Walsall","Staffordst",NA,NA
2011,"Walsall","Staffordst",NA,NA
2011,"Walsall","Staffordstr.",NA,NA
2011,"Walsall","Stanleystr.bloxwich",NA,NA
2011,"Walsall","Stephensonave.",NA,NA
2011,"Walsall","Stevensonsqwalsall",NA,NA
2011,"Walsall","Stoneylane",NA,NA
2011,"Walsall","Stoneylane",NA,NA
2011,"Walsall","Stoneylanewalsall",NA,NA
2011,"Walsall","Tamestr.",NA,NA
2011,"Walsall","Tannerscourtglebestr.caldmorewalsall",NA,NA
2011,"Walsall","Telfordroad",NA,NA
2011,"Walsall","Tescolittletonstr.walsall",NA,NA
2011,"Walsall","Thebridgetowncentrewalsall",NA,NA
2011,"Walsall","Thebridgewalsall",NA,NA
2011,"Walsall","Thebridgewalsall",NA,NA
2011,"Walsall","Thegreendarlaston",NA,NA
2011,"Walsall","Thomashousebloxwichstoneylane",NA,NA
2011,"Walsall","Varsistyleicesterstwalsall",NA,NA
2011,"Walsall","Victoriaave.bloxwich",NA,NA
2011,"Walsall","Villagehotel",NA,NA
2011,"Walsall","Villagehotelwalsall",NA,NA
2011,"Walsall","Walhouserd",NA,NA
2011,"Walsall","Walkerroad",NA,NA
2011,"Walsall","Walsallbusstation",NA,NA
2011,"Walsall","Walsallbusstationstpauls",NA,NA
2011,"Walsall","Walsallmanorhospital",NA,NA
2011,"Walsall","Walsallmanorhospital",NA,NA
2011,"Walsall","Walsallmanorhospital",NA,NA
2011,"Walsall","Walsallpolicestation",NA,NA
2011,"Walsall","Walsallpolicestation",NA,NA
2011,"Walsall","Walsallpolicestation",NA,NA
2011,"Walsall","Walsallpolicestation",NA,NA
2011,"Walsall","Walsallroad",NA,NA
2011,"Walsall","Walsallroaddarlaston",NA,NA
2011,"Walsall","Walsalltrainstation",NA,NA
2011,"Walsall","Wanderersway",NA,NA
2011,"Walsall","Wednesburyrd",NA,NA
2011,"Walsall","Wednesburyrdwalsall",NA,NA
2011,"Walsall","Wednesburyroad",NA,NA
2011,"Walsall","Westbromwichrdwalsall",NA,NA
2011,"Walsall","Westbromwichrdwalsall",NA,NA
2011,"Walsall","Wolverhamptonroadoldbury",NA,NA
2011,"Walsall","Wolverhamptonroadoldbury",NA,NA
2011,"Walsall","Wolverhamptonroadwest",NA,NA
2011,"Walsall","Wolverhamptonwandersfc",NA,NA
2011,"Walsall","Woodendroadwednesfield",NA,NA
2011,"Walsall","Woodenroadwestdarlaston",NA,NA
2011,"Walsall","Ws1walsall",NA,NA
2011,"Wolverhampton","Aandenewcrosshospital",NA,NA
2011,"Wolverhampton","Alfredsquireroad",NA,NA
2011,"Wolverhampton","Arthurstwolverhampton",NA,NA
2011,"Wolverhampton","Asdastoreswton",NA,NA
2011,"Wolverhampton","Asdastoreswton",NA,NA
2011,"Wolverhampton","Badgerdriveparkvillage",NA,NA
2011,"Wolverhampton","Bellamylane",NA,NA
2011,"Wolverhampton","Belmontroad",NA,NA
2011,"Wolverhampton","Belmontroad",NA,NA
2011,"Wolverhampton","Belmontroadpennwton",NA,NA
2011,"Wolverhampton","Berrystr.",NA,NA
2011,"Wolverhampton","Bilstonbusstation",NA,NA
2011,"Wolverhampton","Bilstonlabourclub",NA,NA
2011,"Wolverhampton","Bilstonroad",NA,NA
2011,"Wolverhampton","Bilstonroad",NA,NA
2011,"Wolverhampton","Bilstonst",NA,NA
2011,"Wolverhampton","Bilstonst",NA,NA
2011,"Wolverhampton","Bilstonst",NA,NA
2011,"Wolverhampton","Bilstonstwolverhampton",NA,NA
2011,"Wolverhampton","Bilstonstwolverhampton",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Bilstonstr.",NA,NA
2011,"Wolverhampton","Blackhalvelane",NA,NA
2011,"Wolverhampton","Bradfordstr.walsalll",NA,NA
2011,"Wolverhampton","Brantleyave",NA,NA
2011,"Wolverhampton","Brantleyave.",NA,NA
2011,"Wolverhampton","Broadstwolverhampton",NA,NA
2011,"Wolverhampton","Broadstwolverhampton",NA,NA
2011,"Wolverhampton","Broadstwolves",NA,NA
2011,"Wolverhampton","Broadstwolves",NA,NA
2011,"Wolverhampton","Broadstr.",NA,NA
2011,"Wolverhampton","Broadstr.",NA,NA
2011,"Wolverhampton","Broadstr.wolverhampton",NA,NA
2011,"Wolverhampton","Broadstr.wolverhampton",NA,NA
2011,"Wolverhampton","Broadstr.wton",NA,NA
2011,"Wolverhampton","Bronwynclose",NA,NA
2011,"Wolverhampton","Burlesdonwalkwolves",NA,NA
2011,"Wolverhampton","Busstation",NA,NA
2011,"Wolverhampton","Busstationpipersroad",NA,NA
2011,"Wolverhampton","Busstationwolverhampton",NA,NA
2011,"Wolverhampton","Busstationwolverhampton",NA,NA
2011,"Wolverhampton","Campionhouseheathtownwolverhampton",NA,NA
2011,"Wolverhampton","Cannockrdwolverhampton",NA,NA
2011,"Wolverhampton","Carparknewcrosshospitalwolverhampton",NA,NA
2011,"Wolverhampton","Castlestr.citycentre",NA,NA
2011,"Wolverhampton","Castlestr.wolverhampton",NA,NA
2011,"Wolverhampton","Churchstr.bilston",NA,NA
2011,"Wolverhampton","Coalwayroadwton",NA,NA
2011,"Wolverhampton","Codsallroad",NA,NA
2011,"Wolverhampton","Coophighstr.wednesfieldwton",NA,NA
2011,"Wolverhampton","Daltonstwolverhampton",NA,NA
2011,"Wolverhampton","Darlingtonst",NA,NA
2011,"Wolverhampton","Darlingtonst",NA,NA
2011,"Wolverhampton","Dudleyroad",NA,NA
2011,"Wolverhampton","Dudleyroadkingswinford",NA,NA
2011,"Wolverhampton","Dudleystr.",NA,NA
2011,"Wolverhampton","Dudleystr.wolverhampton",NA,NA
2011,"Wolverhampton","Dunstallroad",NA,NA
2011,"Wolverhampton","Dunstallroadwolverhampton",NA,NA
2011,"Wolverhampton","Edhamroadwolverhampton",NA,NA
2011,"Wolverhampton","Exchangestr.",NA,NA
2011,"Wolverhampton","Exchangestr.citycentrewolverhampton",NA,NA
2011,"Wolverhampton","Farndaleave.",NA,NA
2011,"Wolverhampton","Fileyrdwolverhampton",NA,NA
2011,"Wolverhampton","Frontoffice",NA,NA
2011,"Wolverhampton","Frontoffice",NA,NA
2011,"Wolverhampton","Frontofficewolverhamptoncentralps",NA,NA
2011,"Wolverhampton","Frontoffivebilstonstr.polstn",NA,NA
2011,"Wolverhampton","Furspublichouse",NA,NA
2011,"Wolverhampton","Gafo",NA,NA
2011,"Wolverhampton","Garrickstr.",NA,NA
2011,"Wolverhampton","Garrickstr.wolverhampton",NA,NA
2011,"Wolverhampton","Greathamptonstr.",NA,NA
2011,"Wolverhampton","Greathamptonstr.",NA,NA
2011,"Wolverhampton","Greenparkave.",NA,NA
2011,"Wolverhampton","Hadenhillchapelashwolverhampton",NA,NA
2011,"Wolverhampton","Hartroadwednesfieldwton",NA,NA
2011,"Wolverhampton","Highstbilston",NA,NA
2011,"Wolverhampton","Indibarlichfieldstr.",NA,NA
2011,"Wolverhampton","Jackhaywardway",NA,NA
2011,"Wolverhampton","Junction10osvillagehotel",NA,NA
2011,"Wolverhampton","Laurelroaddudley",NA,NA
2011,"Wolverhampton","Leacroftave.",NA,NA
2011,"Wolverhampton","Leacroftave.",NA,NA
2011,"Wolverhampton","Lennoxgardenswton",NA,NA
2011,"Wolverhampton","Lewishamrdwolverhampton",NA,NA
2011,"Wolverhampton","Lichfiedlstr.",NA,NA
2011,"Wolverhampton","Lichfieldst",NA,NA
2011,"Wolverhampton","Lichfieldstcitycentrewolves",NA,NA
2011,"Wolverhampton","Lichfieldstwolverhampton",NA,NA
2011,"Wolverhampton","Lichfieldstwton",NA,NA
2011,"Wolverhampton","Lichfieldstr.",NA,NA
2011,"Wolverhampton","Lichfieldstr.",NA,NA
2011,"Wolverhampton","Lichfieldstr.",NA,NA
2011,"Wolverhampton","Lichfieldstr.",NA,NA
2011,"Wolverhampton","Lichfieldstr.",NA,NA
2011,"Wolverhampton","Lichfieldstr.",NA,NA
2011,"Wolverhampton","Lichfieldstr.",NA,NA
2011,"Wolverhampton","Lichfieldstr.princessstr.wton",NA,NA
2011,"Wolverhampton","Lichfieldstr.citycentrewton",NA,NA
2011,"Wolverhampton","Lichfieldstr.citycentrewton",NA,NA
2011,"Wolverhampton","Lichfieldstr.wolverhampton",NA,NA
2011,"Wolverhampton","Lichfieldstr.wton",NA,NA
2011,"Wolverhampton","Lowervilliersstr.",NA,NA
2011,"Wolverhampton","Luntroad",NA,NA
2011,"Wolverhampton","Marketstwolverhampton",NA,NA
2011,"Wolverhampton","Marketstwolverhampton",NA,NA
2011,"Wolverhampton","Marketstwolves",NA,NA
2011,"Wolverhampton","Marketstwton",NA,NA
2011,"Wolverhampton","Marketstr.",NA,NA
2011,"Wolverhampton","Marketstr.",NA,NA
2011,"Wolverhampton","Marketstr.",NA,NA
2011,"Wolverhampton","Marketstr.",NA,NA
2011,"Wolverhampton","Marketstr.",NA,NA
2011,"Wolverhampton","Marketstr.",NA,NA
2011,"Wolverhampton","Marketstr.citycentrewton",NA,NA
2011,"Wolverhampton","Marketstr.wolverhampton",NA,NA
2011,"Wolverhampton","Marketstr.wolverhampton",NA,NA
2011,"Wolverhampton","Marketstr.wolverhampton",NA,NA
2011,"Wolverhampton","Marketstr.wolverhampton",NA,NA
2011,"Wolverhampton","Marketstr.wolverhampton",NA,NA
2011,"Wolverhampton","Marketstr.wolverhampton",NA,NA
2011,"Wolverhampton","Marketstr.wolves",NA,NA
2011,"Wolverhampton","Marketstr.wolves",NA,NA
2011,"Wolverhampton","Marsatonroad",NA,NA
2011,"Wolverhampton","Marstonrdwolverhampton",NA,NA
2011,"Wolverhampton","Millcroftwolves",NA,NA
2011,"Wolverhampton","Moseleyrdwolverhampton",NA,NA
2011,"Wolverhampton","Moseleyroadbilston",NA,NA
2011,"Wolverhampton","Mountpleasant",NA,NA
2011,"Wolverhampton","Mountplesantbilston",NA,NA
2011,"Wolverhampton","Nearyateswinebarwolvescitycentre",NA,NA
2011,"Wolverhampton","Newcrosshospital",NA,NA
2011,"Wolverhampton","Newcrosshospital",NA,NA
2011,"Wolverhampton","Newcrosshospital",NA,NA
2011,"Wolverhampton","Newcrosshospital",NA,NA
2011,"Wolverhampton","Newcrosshospital",NA,NA
2011,"Wolverhampton","Newcrosshospitalwolverhampton",NA,NA
2011,"Wolverhampton","Newcrosshospitalwolverhampton",NA,NA
2011,"Wolverhampton","Newxhospital",NA,NA
2011,"Wolverhampton","Newxhospitalwton",NA,NA
2011,"Wolverhampton","Newcrosshospital",NA,NA
2011,"Wolverhampton","Norfoldroadpewnnfieldswton",NA,NA
2011,"Wolverhampton","Northstr.",NA,NA
2011,"Wolverhampton","Northstr.",NA,NA
2011,"Wolverhampton","Northstr.",NA,NA
2011,"Wolverhampton","Northstr.",NA,NA
2011,"Wolverhampton","Northstr.",NA,NA
2011,"Wolverhampton","Northstr.towncentrewolverhampton",NA,NA
2011,"Wolverhampton","Northwoodparkroadwolves",NA,NA
2011,"Wolverhampton","Osgrapesphmoseleyroad",NA,NA
2011,"Wolverhampton","Osoceanabilstonstr.",NA,NA
2011,"Wolverhampton","Oustideyateswolverhampton",NA,NA
2011,"Wolverhampton","Outsdieyateswinebarwolverhampton",NA,NA
2011,"Wolverhampton","Outsidesubwaysandwichshopqueenssquarewolverhampton",NA,NA
2011,"Wolverhampton","Outsidetheavondale",NA,NA
2011,"Wolverhampton","Outsidetheindiebar",NA,NA
2011,"Wolverhampton","Outsideyatesnorthstr.wolverhampton",NA,NA
2011,"Wolverhampton","Owenroad",NA,NA
2011,"Wolverhampton","Parkfieldrd",NA,NA
2011,"Wolverhampton","Pennroad",NA,NA
2011,"Wolverhampton","Pennroadwolves",NA,NA
2011,"Wolverhampton","Pipersrowwolverhampton",NA,NA
2011,"Wolverhampton","Pipersrowwolverhampton",NA,NA
2011,"Wolverhampton","Pipersrowwton",NA,NA
2011,"Wolverhampton","Powellstwoolverhampton",NA,NA
2011,"Wolverhampton","Prestwoodroad",NA,NA
2011,"Wolverhampton","Pricessstr.",NA,NA
2011,"Wolverhampton","Pricessstr.",NA,NA
2011,"Wolverhampton","Princecharlespubbushbury",NA,NA
2011,"Wolverhampton","Princessstwton",NA,NA
2011,"Wolverhampton","Princessstr.",NA,NA
2011,"Wolverhampton","Princessstr.",NA,NA
2011,"Wolverhampton","Princessstr.",NA,NA
2011,"Wolverhampton","Princessstr.",NA,NA
2011,"Wolverhampton","Princessstr.",NA,NA
2011,"Wolverhampton","Princessstr.walsall",NA,NA
2011,"Wolverhampton","Prinesst",NA,NA
2011,"Wolverhampton","Probertroadwton",NA,NA
2011,"Wolverhampton","Prosserstwolves",NA,NA
2011,"Wolverhampton","Prosserstr.",NA,NA
2011,"Wolverhampton","Prowellst",NA,NA
2011,"Wolverhampton","Queensqwton",NA,NA
2011,"Wolverhampton","Queensquare",NA,NA
2011,"Wolverhampton","Queensquare",NA,NA
2011,"Wolverhampton","Queensquare",NA,NA
2011,"Wolverhampton","Queensquarewolverhampton",NA,NA
2011,"Wolverhampton","Queensquarewolverhampton",NA,NA
2011,"Wolverhampton","Queensquarewton",NA,NA
2011,"Wolverhampton","Queensqusrecitycentrewolverhampton",NA,NA
2011,"Wolverhampton","Queenst",NA,NA
2011,"Wolverhampton","Queenst",NA,NA
2011,"Wolverhampton","Queenstwolverhampton",NA,NA
2011,"Wolverhampton","Queenstwolverhampton",NA,NA
2011,"Wolverhampton","Queenstwolverhampton",NA,NA
2011,"Wolverhampton","Queenstmarketstwolverhampton",NA,NA
2011,"Wolverhampton","Queenstmarketstr.junction",NA,NA
2011,"Wolverhampton","Queenstr.",NA,NA
2011,"Wolverhampton","Queenstr.",NA,NA
2011,"Wolverhampton","Queenstr.",NA,NA
2011,"Wolverhampton","Queenstr.",NA,NA
2011,"Wolverhampton","Queenstr.",NA,NA
2011,"Wolverhampton","Queenstr.wolverhampton",NA,NA
2011,"Wolverhampton","Queenstr.wolverhampton",NA,NA
2011,"Wolverhampton","Queenstr.wolverhampton",NA,NA
2011,"Wolverhampton","Queenstr.wton",NA,NA
2011,"Wolverhampton","Queenssquarewolverhampton",NA,NA
2011,"Wolverhampton","Queenssquarewolverhampton",NA,NA
2011,"Wolverhampton","Queensstr.",NA,NA
2011,"Wolverhampton","Rearofciviccentrewolverhampton",NA,NA
2011,"Wolverhampton","Ringroad",NA,NA
2011,"Wolverhampton","Ringroadstgeorgeswolves",NA,NA
2011,"Wolverhampton","Royallondonphwolvescitycentre",NA,NA
2011,"Wolverhampton","Sainsburysstgeorges",NA,NA
2011,"Wolverhampton","Salopstwolverhampton",NA,NA
2011,"Wolverhampton","Salopstwolves",NA,NA
2011,"Wolverhampton","Schoolstwton",NA,NA
2011,"Wolverhampton","Schoolstr.",NA,NA
2011,"Wolverhampton","Schoolstr.",NA,NA
2011,"Wolverhampton","Schoolstr.wton",NA,NA
2011,"Wolverhampton","Schoolstr.wton",NA,NA
2011,"Wolverhampton","Showellcircus",NA,NA
2011,"Wolverhampton","Stgeorgesparadewolverhampton",NA,NA
2011,"Wolverhampton","Stgeorgesparadewolverhampton",NA,NA
2011,"Wolverhampton","Staffordroadwolverhampton",NA,NA
2011,"Wolverhampton","Staffordst",NA,NA
2011,"Wolverhampton","Staffordstwton",NA,NA
2011,"Wolverhampton","Staffordstr.",NA,NA
2011,"Wolverhampton","Staffordstr.",NA,NA
2011,"Wolverhampton","Staffordstr.wolverhampton",NA,NA
2011,"Wolverhampton","Steelparklanewton",NA,NA
2011,"Wolverhampton","Subwayundertrafficislandatjunctionofringroadandbilstonstr.",NA,NA
2011,"Wolverhampton","Sweetmanstr.wton",NA,NA
2011,"Wolverhampton","Templest",NA,NA
2011,"Wolverhampton","Tettenhallroad",NA,NA
2011,"Wolverhampton","Tettenhallroad",NA,NA
2011,"Wolverhampton","Thevarsitycitycentre",NA,NA
2011,"Wolverhampton","Thornleystr.",NA,NA
2011,"Wolverhampton","Towerstr.",NA,NA
2011,"Wolverhampton","Trainstationwolverhampton",NA,NA
2011,"Wolverhampton","Trysullroad",NA,NA
2011,"Wolverhampton","Vicarageroadwton",NA,NA
2011,"Wolverhampton","Victoriaroad",NA,NA
2011,"Wolverhampton","Victoriaroadwfieldwton",NA,NA
2011,"Wolverhampton","Victoriaroadwfieldwton",NA,NA
2011,"Wolverhampton","Victoriast",NA,NA
2011,"Wolverhampton","Victoriastr.",NA,NA
2011,"Wolverhampton","Victoriastr.",NA,NA
2011,"Wolverhampton","Victoriastr.wolverhampton",NA,NA
2011,"Wolverhampton","Victoriastr.wolverhampton",NA,NA
2011,"Wolverhampton","Victoriastr.wton",NA,NA
2011,"Wolverhampton","Villiersave.wolverhampton",NA,NA
2011,"Wolverhampton","Wallacerd",NA,NA
2011,"Wolverhampton","Wallaceroadbradley",NA,NA
2011,"Wolverhampton","Walsallstbilston",NA,NA
2011,"Wolverhampton","Wanderersave.blakenhall",NA,NA
2011,"Wolverhampton","Wanderersave.wton",NA,NA
2011,"Wolverhampton","Warnfordwalkmerryhillwton",NA,NA
2011,"Wolverhampton","Warstonesdrive",NA,NA
2011,"Wolverhampton","Waterloord",NA,NA
2011,"Wolverhampton","Waterloordwolverhampton",NA,NA
2011,"Wolverhampton","Wednesfieldhighstr.wolves",NA,NA
2011,"Wolverhampton","Wellingtonroad",NA,NA
2011,"Wolverhampton","Whiteoaksstr.wton",NA,NA
2011,"Wolverhampton","Whitegatesdrivecoseley",NA,NA
2011,"Wolverhampton","Willenhallroadeastparkwolverhampton",NA,NA
2011,"Wolverhampton","Willenhallroadjtndeansroadwton",NA,NA
2011,"Wolverhampton","Williamhillmarketstr.",NA,NA
2011,"Wolverhampton","Wolverhamptntrainstation",NA,NA
2011,"Wolverhampton","Wolverhamptontrainstation",NA,NA
2011,"Wolverhampton","Wolverhamptonrailwaystation",NA,NA
2011,"Wolverhampton","Wolverhamptonrailwaystation",NA,NA
2011,"Wolverhampton","Wolverhamptonrailwaystation",NA,NA
2011,"Wolverhampton","Wolverhamptonroadwednesfield",NA,NA
2011,"Wolverhampton","Wolverhamptonroadwednesfieldwton",NA,NA
2011,"Wolverhampton","Wolverhamptontrainstation",NA,NA
2011,"Wolverhampton","Wolvesrailwaystation",NA,NA
2011,"Wolverhampton","Woodendroadwednesfield",NA,NA
2011,"Wolverhampton","Woodlandave.tettenhallwood",NA,NA
2011,"Wolverhampton","Woolpackalley",NA,NA
2011,"Wolverhampton","Wordsworthave.",NA,NA
2011,"Wolverhampton","Wtontrainstation",NA,NA
2011,"Wolverhampton","Wvfrontoffice",NA,NA
2011,"Wolverhampton","Wvfo",NA,NA
2011,"Wolverhampton","Wvfo",NA,NA
2012,"Birmingham","Clemenceroad",NA,NA
2012,"Birmingham","Clemenceroad",NA,NA
2012,"Birmingham","Clemenceroad",NA,NA
2012,"Birmingham","Clemenceroad",NA,NA
2012,"Birmingham","Clemenceroad",NA,NA
2012,"Birmingham","Acocksgreenpolicestation",NA,NA
2012,"Birmingham","Albertroad",NA,NA
2012,"Birmingham","Alcesterrdmoseley",NA,NA
2012,"Birmingham","Alcesterroad",NA,NA
2012,"Birmingham","Alcesterroad",NA,NA
2012,"Birmingham","Alcesterroadmoseley",NA,NA
2012,"Birmingham","Alcesterroadmoseley",NA,NA
2012,"Birmingham","Alcesterroadoutsidecrossph",NA,NA
2012,"Birmingham","Alcesterroadmoseley",NA,NA
2012,"Birmingham","Alecesterroad",NA,NA
2012,"Birmingham","Alumrockroad",NA,NA
2012,"Birmingham","Alumrockroad",NA,NA
2012,"Birmingham","Alumrockroad",NA,NA
2012,"Birmingham","Alumrockroadalumrock",NA,NA
2012,"Birmingham","Banfordroadwardend",NA,NA
2012,"Birmingham","Belcherslane",NA,NA
2012,"Birmingham","Belgravemiddleway",NA,NA
2012,"Birmingham","Belgraviaclose",NA,NA
2012,"Birmingham","Bennettshillcitycentre",NA,NA
2012,"Birmingham","Berkelyroad",NA,NA
2012,"Birmingham","Birchleyrisewagonlaneolton",NA,NA
2012,"Birmingham","Birchtreedrive",NA,NA
2012,"Birmingham","Birminghamnewstr.",NA,NA
2012,"Birmingham","Birminghamroadcastlebromwich",NA,NA
2012,"Birmingham","Birminghamroadsuttoncoldfield",NA,NA
2012,"Birmingham","Bistolroadsellyoak",NA,NA
2012,"Birmingham","Blakeplacebordesleygreen",NA,NA
2012,"Birmingham","Bordesleygreen",NA,NA
2012,"Birmingham","Bordesleygreeneast",NA,NA
2012,"Birmingham","Bordesleygreenroadbordesleygreen",NA,NA
2012,"Birmingham","Bordesleygreen",NA,NA
2012,"Birmingham","Bordeslygreenbordesleygreen",NA,NA
2012,"Birmingham","Boscomberoadtyseley",NA,NA
2012,"Birmingham","Bournvillelane",NA,NA
2012,"Birmingham","Bristolroad",NA,NA
2012,"Birmingham","Bristolroadsouth",NA,NA
2012,"Birmingham","Broadstr.",NA,NA
2012,"Birmingham","Broadstr.",NA,NA
2012,"Birmingham","Broadstr.",NA,NA
2012,"Birmingham","Broadstr.",NA,NA
2012,"Birmingham","Brookhillroad",NA,NA
2012,"Birmingham","Brooklandsroad",NA,NA
2012,"Birmingham","Brunswickroad",NA,NA
2012,"Birmingham","Bullsheadmosely",NA,NA
2012,"Birmingham","Caldwellroad",NA,NA
2012,"Birmingham","Churchroadyardley",NA,NA
2012,"Birmingham","Churchroadyardley",NA,NA
2012,"Birmingham","Churchroadyewtree",NA,NA
2012,"Birmingham","Clodeshallroad",NA,NA
2012,"Birmingham","Coleshillroad",NA,NA
2012,"Birmingham","Cotterillslane",NA,NA
2012,"Birmingham","Coventryroad",NA,NA
2012,"Birmingham","Coventryrdsheldonnrbritishlegionivyleaf",NA,NA
2012,"Birmingham","Coventryrd",NA,NA
2012,"Birmingham","Coventryroad",NA,NA
2012,"Birmingham","Coventryroadsmallheath",NA,NA
2012,"Birmingham","Cranesparkroad",NA,NA
2012,"Birmingham","Daleend",NA,NA
2012,"Birmingham","Drewslanewardend",NA,NA
2012,"Birmingham","Elizabethroad",NA,NA
2012,"Birmingham","Emilyroadacocksgreenbirmingham",NA,NA
2012,"Birmingham","Flaxtongrovekittsgreen",NA,NA
2012,"Birmingham","Foxtonroadwashwoodheath",NA,NA
2012,"Birmingham","Frontoffciekingsheathpolicestation",NA,NA
2012,"Birmingham","Frontofficestechfordpolicestation",NA,NA
2012,"Birmingham","Gibbinsroad",NA,NA
2012,"Birmingham","Gilsanway",NA,NA
2012,"Birmingham","Gospelfarmroad",NA,NA
2012,"Birmingham","Gospellaneacocksgreen",NA,NA
2012,"Birmingham","Greenlanebordesleygreen",NA,NA
2012,"Birmingham","Greswoldroad",NA,NA
2012,"Birmingham","Harbourneroadharbourne",NA,NA
2012,"Birmingham","Hazelvilleroadhallgreen",NA,NA
2012,"Birmingham","Heartlandshospital",NA,NA
2012,"Birmingham","Heartlandshospital",NA,NA
2012,"Birmingham","Heartlandshospital",NA,NA
2012,"Birmingham","Heartlandshospital",NA,NA
2012,"Birmingham","Heathfieldroad",NA,NA
2012,"Birmingham","Herrickroad",NA,NA
2012,"Birmingham","Highstr.",NA,NA
2012,"Birmingham","Highstr.kingsheath",NA,NA
2012,"Birmingham","Highstr.solihull",NA,NA
2012,"Birmingham","Highfieldroad",NA,NA
2012,"Birmingham","Highfieldroadsparkbrook",NA,NA
2012,"Birmingham","Homeaddress",NA,NA
2012,"Birmingham","Homerrdnearholidayinn",NA,NA
2012,"Birmingham","Horrellroadsheldon",NA,NA
2012,"Birmingham","Ivyhouseroadwestheath",NA,NA
2012,"Birmingham","Jakemanroad",NA,NA
2012,"Birmingham","Juniperclose",NA,NA
2012,"Birmingham","Kembertonroad",NA,NA
2012,"Birmingham","Kingsheathhighst",NA,NA
2012,"Birmingham","Kingsnortongreen",NA,NA
2012,"Birmingham","Ladypoolroad",NA,NA
2012,"Birmingham","Ladypoolroad",NA,NA
2012,"Birmingham","Ladypoolroad",NA,NA
2012,"Birmingham","Leahallroad",NA,NA
2012,"Birmingham","Lowersevernstr.",NA,NA
2012,"Birmingham","Marystr.",NA,NA
2012,"Birmingham","Marystr.",NA,NA
2012,"Birmingham","Middleparkroad",NA,NA
2012,"Birmingham","Milestonehouse",NA,NA
2012,"Birmingham","Milestonehouse",NA,NA
2012,"Birmingham","Milestonehouse",NA,NA
2012,"Birmingham","Monyhullroad",NA,NA
2012,"Birmingham","Moseleyroad",NA,NA
2012,"Birmingham","Newstr.railwaystation",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Northlieghrdwardend",NA,NA
2012,"Birmingham","Osassemblyroomspoplarwaysolihull",NA,NA
2012,"Birmingham","Osassemblyroomssolihulltowncentre",NA,NA
2012,"Birmingham","Oschargrillchickencoventryroad",NA,NA
